ts,smClockMHz,memClockMHz,tempC,utilGpuPct,utilMemPct,powerW,pstate,clockThrottleReasons
17:41:56.846,2340,8001,60,100,6,60.20,P0,0x0000000000000000
17:41:57.981,2340,8001,60,100,6,60.16,P0,0x0000000000000000
17:41:59.104,2340,8001,60,100,6,60.85,P0,0x0000000000000000
17:42:00.216,2340,8001,60,100,6,60.51,P0,0x0000000000000000
17:42:01.326,2340,8001,60,100,6,60.81,P0,0x0000000000000000
17:42:02.432,2340,8001,60,100,6,60.53,P0,0x0000000000000000
17:42:03.541,2340,8001,60,100,6,59.26,P0,0x0000000000000000
17:42:04.662,2340,8001,60,100,6,60.15,P0,0x0000000000000000
17:42:05.786,2340,8001,61,100,6,60.43,P0,0x0000000000000000
17:42:06.896,2340,8001,61,100,6,60.88,P0,0x0000000000000000
17:42:08.008,2340,8001,61,100,6,60.53,P0,0x0000000000000000
17:42:09.120,2340,8001,61,100,6,60.41,P0,0x0000000000000000
17:42:10.258,2340,8001,61,100,6,60.33,P0,0x0000000000000000
17:42:11.447,2340,8001,61,100,6,60.63,P0,0x0000000000000000
17:42:12.741,2340,8001,61,100,6,60.53,P0,0x0000000000000000
17:42:13.870,2340,8001,61,100,11,59.93,P0,0x0000000000000000
17:42:15.044,2340,8001,61,100,11,60.70,P0,0x0000000000000000
17:42:16.188,2340,8001,60,100,3,46.72,P0,0x0000000000000000
17:42:17.352,2340,8001,60,100,3,46.50,P0,0x0000000000000000
17:42:18.483,2340,8001,60,100,3,46.46,P0,0x0000000000000000
17:42:19.622,2340,8001,59,89,3,45.38,P0,0x0000000000000000
17:42:20.769,2340,8001,60,100,3,44.94,P0,0x0000000000000000
17:42:21.910,2340,8001,60,100,3,46.92,P0,0x0000000000000000
17:42:23.017,2340,8001,58,97,2,42.36,P0,0x0000000000000000
17:42:24.124,2340,8001,60,100,3,46.17,P0,0x0000000000000000
17:42:25.232,2340,8001,60,100,3,47.02,P0,0x0000000000000000
17:42:26.388,2340,8001,58,95,2,38.77,P0,0x0000000000000000
17:42:27.609,2340,8001,60,100,3,41.67,P0,0x0000000000000000
17:42:28.764,2340,8001,60,100,3,46.80,P0,0x0000000000000000
17:42:29.868,2340,8001,58,96,2,45.77,P0,0x0000000000000000
17:42:30.991,2340,8001,57,96,3,34.35,P0,0x0000000000000000
17:42:32.102,2340,8001,59,100,3,46.70,P0,0x0000000000000000
17:42:33.267,2340,8001,59,100,3,46.28,P0,0x0000000000000000
17:42:34.391,2340,7001,57,95,3,35.23,P3,0x0000000000000000
